context,question,choices,answer
"Luật Giáo dục
Hiệu trưởng
1. Hiệu trưởng là người chịu trách nhiệm quản lý, điều hành các hoạt động của nhà trường, do cơ quan có thẩm quyền bổ nhiệm hoặc công nhận.
2. Hiệu trưởng trường thuộc hệ thống giáo dục quốc dân phải được đào tạo, bồi dưỡng về nghiệp vụ quản lý trường học và đạt chuẩn hiệu trưởng.
3. Tiêu chuẩn, nhiệm vụ và quyền hạn của hiệu trưởng; thủ tục, quy trình bổ nhiệm hiệu trưởng cơ sở giáo dục mầm non, giáo dục phổ thông do Bộ trưởng Bộ Giáo dục và Đào tạo quy định.
4. Tiêu chuẩn, nhiệm vụ và quyền hạn của hiệu trưởng; thủ tục, quy trình bổ nhiệm hiệu trưởng cơ sở giáo dục nghề nghiệp, giáo dục đại học thực hiện theo quy định của Luật Giáo dục nghề nghiệp, Luật Giáo dục đại học và quy định khác của pháp luật có liên quan.",Hiệu trưởng cơ sở giáo dục nghề nghiệp và đại học thực hiện theo quy định nào?,"{'A': 'Luật Giáo dục', 'B': 'Luật Giáo dục phổ thông', 'C': 'Luật Giáo dục nghề nghiệp và Luật Giáo dục đại học', 'D': 'Luật Dân sự'}",C
"Luật Giáo dục
Hiệu trưởng
1. Hiệu trưởng là người chịu trách nhiệm quản lý, điều hành các hoạt động của nhà trường, do cơ quan có thẩm quyền bổ nhiệm hoặc công nhận.
2. Hiệu trưởng trường thuộc hệ thống giáo dục quốc dân phải được đào tạo, bồi dưỡng về nghiệp vụ quản lý trường học và đạt chuẩn hiệu trưởng.
3. Tiêu chuẩn, nhiệm vụ và quyền hạn của hiệu trưởng; thủ tục, quy trình bổ nhiệm hiệu trưởng cơ sở giáo dục mầm non, giáo dục phổ thông do Bộ trưởng Bộ Giáo dục và Đào tạo quy định.
4. Tiêu chuẩn, nhiệm vụ và quyền hạn của hiệu trưởng; thủ tục, quy trình bổ nhiệm hiệu trưởng cơ sở giáo dục nghề nghiệp, giáo dục đại học thực hiện theo quy định của Luật Giáo dục nghề nghiệp, Luật Giáo dục đại học và quy định khác của pháp luật có liên quan.","Căn cứ vào Luật Giáo dục, điều nào quy định về thủ tục bổ nhiệm hiệu trưởng?","{'A': 'Điều 1', 'B': 'Điều 2', 'C': 'Điều 3', 'D': 'Điều 4'}",D
"Luật Nhà ở: Lập hồ sơ nhà ở
1. Chủ sở hữu nhà ở hoặc người đang sử dụng nhà ở nếu chưa xác định được chủ sở hữu, tổ chức được giao quản lý nhà ở thuộc tài sản công có trách nhiệm lập và lưu trữ hồ sơ nhà ở theo quy định tại khoản 2 Điều này.
2. Hồ sơ nhà ở bao gồm nhà ở riêng lẻ và nhà chung cư được quy định như sau:
... (tiếp theo như văn bản gốc)","Theo Luật Nhà ở, ai có trách nhiệm lập và lưu trữ hồ sơ nhà ở?","{'A': 'Chủ sở hữu nhà ở', 'B': 'Người đang sử dụng nhà ở', 'C': 'Tổ chức được giao quản lý nhà ở thuộc tài sản công', 'D': 'Cả A, B và C'}",D
"Luật Nhà ở: Lập hồ sơ nhà ở
1. Chủ sở hữu nhà ở hoặc người đang sử dụng nhà ở nếu chưa xác định được chủ sở hữu, tổ chức được giao quản lý nhà ở thuộc tài sản công có trách nhiệm lập và lưu trữ hồ sơ nhà ở theo quy định tại khoản 2 Điều này.
2. Hồ sơ nhà ở bao gồm nhà ở riêng lẻ và nhà chung cư được quy định như sau:
... (tiếp theo như văn bản gốc)",Hồ sơ nhà ở tại đô thị được tạo lập từ ngày 01/7/2006 trở đi bao gồm những giấy tờ nào?,"{'A': 'Giấy tờ chứng minh việc tạo lập hợp pháp nhà ở', 'B': 'Giấy tờ xác định đơn vị tư vấn, đơn vị thi công', 'C': 'Bản vẽ thiết kế và bản vẽ sơ đồ nhà ở', 'D': 'Cả A, B, C và hồ sơ hoàn công'}",D
"Luật Nhà ở: Lập hồ sơ nhà ở
1. Chủ sở hữu nhà ở hoặc người đang sử dụng nhà ở nếu chưa xác định được chủ sở hữu, tổ chức được giao quản lý nhà ở thuộc tài sản công có trách nhiệm lập và lưu trữ hồ sơ nhà ở theo quy định tại khoản 2 Điều này.
2. Hồ sơ nhà ở bao gồm nhà ở riêng lẻ và nhà chung cư được quy định như sau:
... (tiếp theo như văn bản gốc)","So sánh hồ sơ nhà ở tại đô thị và nông thôn được tạo lập từ 01/7/2006 trở đi, điều nào sau đây là đúng?","{'A': 'Hồ sơ nhà ở đô thị không yêu cầu bản vẽ thiết kế', 'B': 'Hồ sơ nhà ở nông thôn bắt buộc có hồ sơ hoàn công', 'C': 'Hồ sơ nhà ở đô thị yêu cầu giấy tờ xác định đơn vị tư vấn', 'D': 'Hồ sơ nhà ở nông thôn không yêu cầu bản vẽ sơ đồ đất ở'}",C
"Luật Nhà ở: Lập hồ sơ nhà ở
1. Chủ sở hữu nhà ở hoặc người đang sử dụng nhà ở nếu chưa xác định được chủ sở hữu, tổ chức được giao quản lý nhà ở thuộc tài sản công có trách nhiệm lập và lưu trữ hồ sơ nhà ở theo quy định tại khoản 2 Điều này.
2. Hồ sơ nhà ở bao gồm nhà ở riêng lẻ và nhà chung cư được quy định như sau:
... (tiếp theo như văn bản gốc)","Trong trường hợp xây dựng nhà ở theo dự án, hồ sơ nhà ở phải bao gồm:","{'A': 'Bản vẽ thiết kế và hồ sơ hoàn công', 'B': 'Giấy tờ chứng minh hợp pháp và bản vẽ sơ đồ đất ở', 'C': 'Hồ sơ dự án đầu tư xây dựng và hồ sơ hoàn công', 'D': 'Giấy tờ xác định đơn vị tư vấn và bản vẽ thiết kế'}",C
"Luật Nhà ở: Lập hồ sơ nhà ở
1. Chủ sở hữu nhà ở hoặc người đang sử dụng nhà ở nếu chưa xác định được chủ sở hữu, tổ chức được giao quản lý nhà ở thuộc tài sản công có trách nhiệm lập và lưu trữ hồ sơ nhà ở theo quy định tại khoản 2 Điều này.
2. Hồ sơ nhà ở bao gồm nhà ở riêng lẻ và nhà chung cư được quy định như sau:
... (tiếp theo như văn bản gốc)",Một nhà ở tại nông thôn được xây dựng vào năm 2008 nhưng không có bản vẽ thiết kế. Hồ sơ nhà ở cần có những giấy tờ nào?,"{'A': 'Giấy tờ chứng minh hợp pháp và bản vẽ sơ đồ đất ở', 'B': 'Giấy tờ chứng minh hợp pháp và hồ sơ hoàn công', 'C': 'Bản vẽ thiết kế và giấy tờ chứng minh hợp pháp', 'D': 'Hồ sơ dự án và bản vẽ thiết kế'}",A
"Luật Trọng tài thương mại: Căn cứ huỷ phán quyết trọng tài
1. Tòa án xem xét việc hủy phán quyết trọng tài khi có đơn yêu cầu của một bên.
2. Phán quyết trọng tài bị hủy nếu thuộc một trong các trường hợp sau đây:
... (điểm a, b, c, d, đ)
3. Khi Tòa án xem xét đơn yêu cầu hủy phán quyết trọng tài, nghĩa vụ chứng minh được xác định như sau: ... (điểm a, b, c, d, đ)","Theo Điều 2 Luật Trọng tài thương mại, các trường hợp phán quyết trọng tài bị hủy bao gồm:","{'A': 'Không có thỏa thuận trọng tài hoặc thỏa thuận trọng tài vô hiệu', 'B': 'Thành phần Hội đồng trọng tài không phù hợp với thỏa thuận của các bên', 'C': 'Vụ tranh chấp không thuộc thẩm quyền của Hội đồng trọng tài', 'D': 'Tất cả các trường hợp nêu tại điểm a, b, c, d, đ khoản 2 Điều này'}",D
"Luật Trọng tài thương mại: Căn cứ huỷ phán quyết trọng tài
1. Tòa án xem xét việc hủy phán quyết trọng tài khi có đơn yêu cầu của một bên.
2. Phán quyết trọng tài bị hủy nếu thuộc một trong các trường hợp sau đây:
... (điểm a, b, c, d, đ)
3. Khi Tòa án xem xét đơn yêu cầu hủy phán quyết trọng tài, nghĩa vụ chứng minh được xác định như sau: ... (điểm a, b, c, d, đ)",Đơn yêu cầu hủy phán quyết trọng tài được nộp bởi:,"{'A': 'Tòa án', 'B': 'Hội đồng trọng tài', 'C': 'Một bên trong tranh chấp', 'D': 'Cơ quan nhà nước có thẩm quyền'}",C
"Luật Trọng tài thương mại: Căn cứ huỷ phán quyết trọng tài
1. Tòa án xem xét việc hủy phán quyết trọng tài khi có đơn yêu cầu của một bên.
2. Phán quyết trọng tài bị hủy nếu thuộc một trong các trường hợp sau đây:
... (điểm a, b, c, d, đ)
3. Khi Tòa án xem xét đơn yêu cầu hủy phán quyết trọng tài, nghĩa vụ chứng minh được xác định như sau: ... (điểm a, b, c, d, đ)",Trường hợp nào yêu cầu hủy phán quyết trọng tài do Tòa án chủ động xác minh chứng cứ?,"{'A': 'Thiếu thỏa thuận trọng tài', 'B': 'Thành phần Hội đồng trọng tài không hợp lệ', 'C': 'Chứng cứ giả mạo hoặc trọng tài viên nhận hối lộ', 'D': 'Phán quyết trái với pháp luật Việt Nam'}",C
"Luật Trọng tài thương mại: Căn cứ huỷ phán quyết trọng tài
1. Tòa án xem xét việc hủy phán quyết trọng tài khi có đơn yêu cầu của một bên.
2. Phán quyết trọng tài bị hủy nếu thuộc một trong các trường hợp sau đây:
... (điểm a, b, c, d, đ)
3. Khi Tòa án xem xét đơn yêu cầu hủy phán quyết trọng tài, nghĩa vụ chứng minh được xác định như sau: ... (điểm a, b, c, d, đ)",Nội dung phán quyết trọng tài bị hủy trong trường hợp nào?,"{'A': 'Toàn bộ phán quyết bị hủy', 'B': 'Nội dung không thuộc thẩm quyền của Hội đồng trọng tài bị hủy', 'C': 'Phán quyết bị hủy nếu không có thỏa thuận trọng tài', 'D': 'Phán quyết bị hủy nếu trái với pháp luật Việt Nam'}",B
"Luật Trọng tài thương mại: Căn cứ huỷ phán quyết trọng tài
1. Tòa án xem xét việc hủy phán quyết trọng tài khi có đơn yêu cầu của một bên.
2. Phán quyết trọng tài bị hủy nếu thuộc một trong các trường hợp sau đây:
... (điểm a, b, c, d, đ)
3. Khi Tòa án xem xét đơn yêu cầu hủy phán quyết trọng tài, nghĩa vụ chứng minh được xác định như sau: ... (điểm a, b, c, d, đ)","Theo Điều 3 Luật Trọng tài thương mại, trong trường hợp nào Tòa án phải chủ động xác minh chứng cứ?","{'A': 'Khi yêu cầu hủy phán quyết do thiếu thỏa thuận trọng tài', 'B': 'Khi yêu cầu hủy phán quyết do thành phần Hội đồng trọng tài không hợp lệ', 'C': 'Khi yêu cầu hủy phán quyết do chứng cứ giả mạo hoặc trọng tài viên nhận hối lộ', 'D': 'Khi yêu cầu hủy phán quyết do phán quyết trái với pháp luật Việt Nam'}",C
"Luật Thanh niên, Hiệu lực thi hành: 1. Luật này có hiệu lực thi hành từ ngày 01 tháng 01 năm 2021. 2. Luật Thanh niên số 53/2005/QH11 hết hiệu lực kể từ ngày Luật này có hiệu lực thi hành. Luật này được Quốc hội... thông qua ngày 16 tháng 6 năm 2020.",Luật Thanh niên năm 2020 có hiệu lực thi hành từ ngày nào?,"{'A': '01 tháng 01 năm 2020', 'B': '16 tháng 06 năm 2020', 'C': '01 tháng 01 năm 2021', 'D': 'Ngày Quốc hội thông qua'}",C
"Luật Thanh niên, Hiệu lực thi hành: 1. Luật này có hiệu lực thi hành từ ngày 01 tháng 01 năm 2021. 2. Luật Thanh niên số 53/2005/QH11 hết hiệu lực kể từ ngày Luật này có hiệu lực thi hành. Luật này được Quốc hội... thông qua ngày 16 tháng 6 năm 2020.",Luật Thanh niên nào đã bị bãi bỏ khi Luật Thanh niên năm 2020 có hiệu lực?,"{'A': 'Luật Thanh niên số 53/2005/QH11', 'B': 'Luật Thanh niên số 54/2010/QH12', 'C': 'Luật Thanh niên số 60/2015/QH13', 'D': 'Luật Thanh niên số 65/2020/QH14'}",A
"Luật Thanh niên, Hiệu lực thi hành: 1. Luật này có hiệu lực thi hành từ ngày 01 tháng 01 năm 2021. 2. Luật Thanh niên số 53/2005/QH11 hết hiệu lực kể từ ngày Luật này có hiệu lực thi hành. Luật này được Quốc hội... thông qua ngày 16 tháng 6 năm 2020.",Ngày Quốc hội thông qua Luật Thanh niên năm 2020 là ngày nào?,"{'A': '01 tháng 01 năm 2020', 'B': '16 tháng 06 năm 2020', 'C': '01 tháng 01 năm 2021', 'D': 'Ngày Chủ tịch nước ký'}",B
"Luật Thanh niên, Hiệu lực thi hành: 1. Luật này có hiệu lực thi hành từ ngày 01 tháng 01 năm 2021. 2. Luật Thanh niên số 53/2005/QH11 hết hiệu lực kể từ ngày Luật này có hiệu lực thi hành. Luật này được Quốc hội... thông qua ngày 16 tháng 6 năm 2020.",Khi nào Luật Thanh niên số 53/2005/QH11 hết hiệu lực?,"{'A': 'Ngày Quốc hội thông qua Luật mới', 'B': 'Ngày Chủ tịch nước ký', 'C': 'Ngày 01 tháng 01 năm 2021', 'D': 'Ngày 16 tháng 6 năm 2020'}",C
"Luật Thanh niên, Hiệu lực thi hành: 1. Luật này có hiệu lực thi hành từ ngày 01 tháng 01 năm 2021. 2. Luật Thanh niên số 53/2005/QH11 hết hiệu lực kể từ ngày Luật này có hiệu lực thi hành. Luật này được Quốc hội... thông qua ngày 16 tháng 6 năm 2020.",Điều nào sau đây là đúng về hiệu lực pháp lý của Luật Thanh niên năm 2020?,"{'A': 'Luật cũ vẫn có hiệu lực song hành với Luật mới', 'B': 'Luật mới chỉ có hiệu lực trong phạm vi địa phương', 'C': 'Luật mới thay thế toàn bộ nội dung của Luật cũ', 'D': 'Luật mới không ảnh hưởng đến Luật cũ'}",C
