context,question,answer
"Luật Tài nguyên nước: Thuế, phí về tài nguyên nước
1. Thuế tài nguyên được áp dụng đối với nước thiên nhiên theo quy định của pháp luật về thuế tài nguyên.
2. Giá tính thuế tài nguyên đối với nước thiên nhiên được thực hiện theo quy định của pháp luật về thuế tài nguyên và quy định khác của pháp luật có liên quan.
3. Thuế bảo vệ môi trường áp dụng đối với sản phẩm, hàng hoá mà việc sử dụng gây tác động xấu đến môi trường hoặc chất ô nhiễm môi trường được thực hiện theo quy định của pháp luật về thuế bảo vệ môi trường.
4. Phí về tài nguyên nước bao gồm: a) Phí khai thác, sử dụng nguồn nước theo quy định của pháp luật về phí, lệ phí... b) Phí, mức phí bảo vệ môi trường đối với nước thải áp dụng đối với hoạt động xả nước thải ra môi trường theo quy định của pháp luật về phí, lệ phí và pháp luật về bảo vệ môi trường.",Giá tính thuế tài nguyên đối với nước thiên nhiên được thực hiện theo quy định của pháp luật về thuế bảo vệ môi trường. đúng hay sai?,Sai
"Bộ luật dân sự, Điều 248: Sở hữu chung chấm dứt trong trường hợp sau đây: 1. Tài sản chung đã được chia; 2. Một trong số các chủ sở hữu chung được hưởng toàn bộ tài sản chung; 3. Tài sản chung không còn; 4. Trường hợp khác theo quy định của luật.",Sở hữu chung chấm dứt khi hai chủ sở hữu chung được hưởng toàn bộ tài sản chung đúng hay sai?,Sai
"Luật Chăn nuôi - Điều 68: Quản lý chăn nuôi động vật khác
1. Tổ chức, cá nhân được chăn nuôi động vật khác quy định tại các điều 64, 65, 66 và 67 của Luật này và động vật khác thuộc Danh mục động vật khác được phép chăn nuôi.
2. Chính phủ ban hành Danh mục động vật khác được phép chăn nuôi. Bộ trưởng Bộ Nông nghiệp và Phát triển nông thôn quy định việc chăn nuôi động vật khác thuộc Danh mục động vật khác được phép chăn nuôi.",Chính phủ quy định việc chăn nuôi động vật khác thuộc Danh mục động vật khác được phép chăn nuôi. đúng hay sai?,Sai
Luật Điện ảnh (Điều 1-6),Các phim sử dụng dịch vụ sản xuất phim tại Việt Nam không vi phạm quy định tại Điều 9 của Luật này là điều kiện bắt buộc để được cấp phép quay phim. đúng hay sai?,Sai
"Luật Tố tụng hành chính: Các biện pháp khẩn cấp tạm thời 1. Tạm đình chỉ việc thi hành quyết định hành chính, quyết định kỷ luật buộc thôi việc, quyết định xử lý vụ việc cạnh tranh. 2. Tạm dừng việc thực hiện hành vi hành chính. 3. Cấm hoặc buộc thực hiện hành vi nhất định.","Biện pháp khẩn cấp tạm thời có thể được áp dụng cho tất cả các loại quyết định hành chính, không phân biệt tính chất.",Sai
Luật Đất đai - Điều 10,Đất xây dựng khu đô thị có nhiều mục đích sử dụng đất khác nhau phải được cấp Giấy chứng nhận quyền sử dụng đất theo từng mục đích sử dụng đất đúng hay sai?,Đúng
"Luật Đất đai: Lựa chọn tư vấn lập quy hoạch, kế hoạch sử dụng đất
1. Việc lựa chọn tư vấn lập quy hoạch sử dụng đất quốc gia, quy hoạch sử dụng đất quốc phòng, quy hoạch sử dụng đất an ninh thực hiện theo quy định của pháp luật về quy hoạch.
2. Việc lựa chọn tư vấn lập kế hoạch sử dụng đất quốc gia, quy hoạch, kế hoạch sử dụng đất cấp tỉnh, quy hoạch sử dụng đất cấp huyện, kế hoạch sử dụng đất hằng năm cấp huyện thực hiện theo quy định của Chính phủ.",Việc lựa chọn tư vấn lập kế hoạch sử dụng đất quốc gia thực hiện theo quy định của pháp luật về quy hoạch đúng hay sai?,Sai
"Luật Đường bộ: Chính sách phát triển đường cao tốc thực hiện theo Điều 4, bao gồm khuyến khích đầu tư PPP, ưu tiên ngân sách cho dự án quốc phòng/an ninh, địa bàn khó khăn, và mở rộng đường cao tốc theo quy mô phân kỳ.","Nhà nước ưu tiên bố trí ngân sách để mở rộng, nâng cấp đường cao tốc đang đầu tư hoặc đã khai thác theo quy mô phân kỳ đúng hay sai?",Đúng
Luật Bảo vệ quyền lợi người tiêu dùng - Điều 63 về kết quả hòa giải,Văn bản kết quả hòa giải thành không cần phải ghi rõ ý kiến của các bên tham gia hòa giải đúng hay sai?,Sai
"Luật Khám bệnh, chữa bệnh; Điều 2 và Điều 3",Việc thay thế người đại diện là cha mẹ của con chưa thành niên không cần xác nhận của người bệnh. đúng hay sai?,Đúng
"Bộ luật dân sự: Bảo đảm an toàn trong trường hợp cây cối, công trình có nguy cơ gây thiệt hại. 1. Trường hợp cây cối, công trình xây dựng có nguy cơ sập đổ xuống bất động sản liền kề và xung quanh thì chủ sở hữu tài sản thực hiện ngay các biện pháp khắc phục, chặt cây, sửa chữa hoặc dỡ bỏ công trình xây dựng đó theo yêu cầu của chủ sở hữu bất động sản liền kề và xung quanh hoặc theo yêu cầu của cơ quan nhà nước có thẩm quyền; nếu không tự nguyện thực hiện thì chủ sở hữu bất động sản liền kề và xung quanh có quyền yêu cầu cơ quan nhà nước có thẩm quyền cho chặt cây, phá dỡ. Chi phí chặt cây, phá dỡ do chủ sở hữu cây cối, công trình xây dựng chịu. 2. Khi đào giếng, đào ao hoặc xây dựng công trình dưới mặt đất, chủ sở hữu công trình phải đào, xây cách mốc giới một khoảng cách do pháp luật về xây dựng quy định. Khi xây dựng công trình vệ sinh, kho chứa chất độc hại và các công trình khác mà việc sử dụng có khả năng gây ô nhiễm môi trường thì chủ sở hữu tài sản đó phải xây cách mốc giới một khoảng cách và ở vị trí hợp lý, phải bảo đảm vệ sinh, an toàn và không làm ảnh hưởng đến chủ sở hữu bất động sản khác. 3. Trường hợp gây thiệt hại cho chủ sở hữu bất động sản liền kề và xung quanh quy định tại khoản 1 và khoản 2 Điều này thì chủ sở hữu cây cối, công trình phải bồi thường.","Nếu chủ sở hữu cây cối không tự nguyện thực hiện biện pháp khắc phục, chủ sở hữu bất động sản liền kề và xung quanh có quyền tự ý chặt cây mà không cần yêu cầu cơ quan nhà nước có thẩm quyền đúng hay sai?",Sai
"Luật Du lịch - Hồ sơ, trình tự, thủ tục, thẩm quyền cấp thẻ hướng dẫn viên du lịch quốc tế, thẻ hướng dẫn viên du lịch nội địa","Nếu hồ sơ không đầy đủ, cơ quan cấp thẻ có thể tự ý yêu cầu bổ sung thêm giấy tờ không quy định trong luật đúng hay sai?",Sai
Luật Bảo vệ quyền lợi người tiêu dùng - Nghĩa vụ của người tiêu dùng,"Người tiêu dùng có nghĩa vụ kiểm tra sản phẩm, hàng hóa trước khi nhận theo quy định của pháp luật đúng hay sai?",Đúng
Luật Đất đai - Điều 220,Người sử dụng đất có nhu cầu tách thửa đất đã được cấp giấy chứng nhận mà đáp ứng điều kiện tại Điều 220 thì được cấp giấy chứng nhận cho từng thửa sau khi tách đúng hay sai?,Đúng
"Bộ luật dân sự, Hiệu lực của việc chuyển quyền sử dụng đất: Việc chuyển quyền sử dụng đất có hiệu lực kể từ thời điểm đăng ký theo quy định của Luật đất đai.","Nếu một người chuyển quyền sử dụng đất mà không đăng ký, thì việc chuyển quyền sử dụng đất vẫn có hiệu lực từ thời điểm giao dịch. đúng hay sai?",Sai
"Bộ luật dân sự, Điều 419: Hợp đồng chấm dứt trong trường hợp sau đây: 1. Hợp đồng đã được hoàn thành; 2. Theo thoả thuận của các bên; 3. Cá nhân giao kết hợp đồng chết, pháp nhân giao kết hợp đồng chấm dứt tồn tại mà hợp đồng phải do chính cá nhân, pháp nhân đó thực hiện; 4. Hợp đồng bị huỷ bỏ, bị đơn phương chấm dứt thực hiện; 5. Hợp đồng không thể thực hiện được do đối tượng của hợp đồng không còn; 6. Hợp đồng chấm dứt theo quy định tại Điều 420 của Bộ luật này; 7. Trường hợp khác do luật quy định.",Hợp đồng chấm dứt theo quy định tại Điều 421 Bộ luật Dân sự đúng hay sai?,Sai
"Bộ luật dân sự
Trách nhiệm chịu rủi ro
Cho đến khi giao sản phẩm cho bên đặt gia công, bên nào là chủ sở hữu của nguyên vật liệu thì phải chịu rủi ro đối với nguyên vật liệu hoặc sản phẩm được tạo ra từ nguyên vật liệu đó, trừ trường hợp có thoả thuận khác.
Khi bên đặt gia công chậm nhận sản phẩm thì phải chịu rủi ro trong thời gian chậm nhận, kể cả trong trường hợp sản phẩm được tạo ra từ nguyên vật liệu của bên nhận gia công, trừ trường hợp có thoả thuận khác.
Khi bên nhận gia công chậm giao sản phẩm mà có rủi ro đối với sản phẩm gia công thì phải bồi thường thiệt hại xảy ra cho bên đặt gia công.","Cho đến khi giao sản phẩm cho bên nhận gia công, bên nào là chủ sở hữu của nguyên vật liệu thì phải chịu rủi ro đối với nguyên vật liệu hoặc sản phẩm được tạo ra từ nguyên vật liệu đó, trừ trường hợp có thoả thuận khác. đúng hay sai?",Đúng
"Luật Tố tụng hành chính: Hội đồng xét xử giám đốc thẩm ra quyết định hủy bản án, quyết định đã có hiệu lực pháp luật bị kháng nghị để xét xử sơ thẩm lại hoặc xét xử phúc thẩm lại trong các trường hợp sau đây: 1. Việc thu thập chứng cứ và chứng minh chưa thực hiện đầy đủ hoặc không đúng quy định tại Chương VI của Luật này; 2. Kết luận trong bản án, quyết định không phù hợp với những tình tiết khách quan của vụ án hoặc có sai lầm nghiêm trọng trong việc áp dụng pháp luật; 3. Thành phần của Hội đồng xét xử sơ thẩm hoặc phúc thẩm không đúng quy định của Luật này hoặc có vi phạm nghiêm trọng khác về thủ tục tố tụng.","Hội đồng xét xử giám đốc thẩm có quyền hủy bản án, quyết định đã có hiệu lực pháp luật nếu việc thu thập chứng cứ chưa đầy đủ theo quy định tại Chương VI của Luật này? đúng hay sai?",Đúng
Luật Đường bộ - Tải trọng và khổ giới hạn của đường bộ,"Đối với tuyến đường đi chung với đê, tải trọng khai thác của tuyến đường phải lớn hơn tải trọng cho phép của phương tiện tham gia giao thông đường bộ đúng hay sai?",Sai
"Luật Đất đai: Trường hợp không được bồi thường về đất khi Nhà nước thu hồi đất 1. Các trường hợp quy định tại khoản 1 Điều 107 của Luật này. 2. Đất do cơ quan, tổ chức của Nhà nước quản lý quy định tại Điều 217 của Luật này. 3. Đất thu hồi trong các trường hợp quy định tại Điều 81, khoản 1 và khoản 2 Điều 82 của Luật này. 4. Trường hợp không đủ điều kiện cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất theo quy định của Luật này, trừ trường hợp quy định tại khoản 3 Điều 96 của Luật này.","Nếu một trường hợp thu hồi đất đồng thời thuộc điểm 3 và điểm 4 trong văn bản, thì không được bồi thường về đất đúng hay sai?",Sai
